name,address,virtual_file,lines,suspect_count,suspect_types,complexity_score
FUN_0048e230,0048e230,.,29,17,param_count_too_few|unnamed_param|warning_overlapping_globals,214
FUN_0048e550,0048e550,.,12,5,param_count_too_few|unnamed_param,72
FUN_0048ee80,0048ee80,.,4,0,,4
FUN_0048eef0,0048eef0,.,21,4,param_count_too_few|undefined_data|unnamed_param,76
FUN_0048f3c0,0048f3c0,.,49,28,concat_reconstruction|nonstandard_int|undefined_data|unnamed_param|warning_overlapping_globals,354
FUN_0048f8f0,0048f8f0,.,35,6,unnamed_param,100
FUN_0048f9b0,0048f9b0,.,53,40,param_count_too_few|unnamed_param|warning_overlapping_globals,468
FUN_0048fbe0,0048fbe0,.,19,4,param_count_too_few|unnamed_param|warning_overlapping_globals,74
FUN_0048fce0,0048fce0,.,5,3,undefined_data|unnamed_param,45
FUN_0048fd50,0048fd50,.,31,27,param_count_too_few|unnamed_param|warning_overlapping_globals,316
FUN_0048fe10,0048fe10,.,5,4,param_count_too_few|unnamed_param,55
FUN_0048fe30,0048fe30,.,5,4,param_count_too_few|unnamed_param,55
FUN_0048fe50,0048fe50,.,41,20,unnamed_param,246
FUN_0048ff40,0048ff40,.,5,11,param_count_too_few|unnamed_param,125
